Actual,Error,Item_id,Predicted,Store_id,Sum Actual,Sum Predicted
[0 0 2 0 1 2 8 2 2],23.5294117647,228,[ 1.  1.  4.  2.  4.  1.  1.  4.  3.],339,17,21.0
[1 3 0 1 0 0 0 1 1],228.571428571,228,[ 6.  2.  3.  5.  3.  1.  1.  1.  1.],340,7,23.0
[1 0 0 1 0 1 0 0 1],50.0,228,[ 1.  0.  0.  0.  1.  1.  3.  0.  0.],341,4,6.0
[1 1 0 1 1 1 2 1 1],22.2222222222,228,[ 1.  0.  1.  1.  2.  3.  1.  1.  1.],342,9,11.0
[0 0 0 0 2 0 0 1 1],125.0,228,[ 1.  0.  1.  1.  2.  1.  0.  2.  1.],343,4,9.0
[ 0  3  3  3  0  1  2  2 -1],115.384615385,228,[ 3.  2.  2.  3.  2.  4.  7.  4.  1.],344,13,28.0
[1 0 1 1 0 0 1 1 1],16.6666666667,228,[ 0.  0.  0.  2.  0.  0.  0.  2.  1.],345,6,5.0
[1 1 1 1 0 1 1 2 1],177.777777778,228,[ 3.  3.  2.  3.  2.  4.  5.  2.  1.],346,9,25.0
[0 3 0 0 0 0 2 0 1],150.0,228,[ 0.  4.  1.  0.  1.  1.  1.  3.  4.],347,6,15.0
[2 1 1 3 0 0 0 0 2],55.5555555556,228,[ 1.  3.  2.  3.  2.  1.  0.  1.  1.],348,9,14.0
[0 0 1 2 1 1 2 1 2],190.0,228,[ 6.  5.  6.  1.  2.  3.  2.  3.  1.],349,10,29.0
[1 0 0 0 0 0 0 1 1],300.0,228,[ 1.  1.  1.  1.  2.  4.  1.  1.  0.],350,3,12.0
[2 2 0 1 4 1 4 2 3],63.1578947368,228,[ 3.  5.  2.  2.  5.  3.  3.  4.  4.],351,19,31.0
[2 3 1 0 0 0 0 0 1],242.857142857,228,[ 1.  3.  5.  5.  4.  3.  1.  1.  1.],352,7,24.0
[-1  0  0  0  0  1  0  0  1],600.0,228,[ 0.  2.  0.  0.  2.  0.  1.  1.  1.],353,1,7.0
[3 0 0 0 1 2 2 4 1],46.1538461538,228,[ 2.  3.  2.  2.  3.  2.  3.  1.  1.],354,13,19.0
[1 1 1 0 1 0 1 1 2],137.5,228,[ 2.  4.  1.  2.  1.  1.  1.  5.  2.],355,8,19.0
[0 0 1 0 0 0 0 0 0],400.0,228,[ 1.  1.  1.  0.  2.  0.  0.  0.  0.],356,1,5.0
[ 1 -1  2  1  0  1  2  1  2],144.444444444,228,[ 3.  1.  1.  1.  2.  4.  2.  5.  3.],359,9,22.0
[2 0 0 0 1 0 0 0 1],300.0,228,[ 4.  3.  1.  1.  1.  1.  1.  1.  3.],360,4,16.0
[1 3 1 3 0 0 0 2 1],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],362,11,0.0
[0 0 1 0 1 0 0 1 1],325.0,228,[ 1.  2.  1.  4.  4.  4.  1.  0.  0.],363,4,17.0
[0 0 0 0 0 0 2 0 0],650.0,228,[ 4.  2.  2.  2.  1.  1.  1.  1.  1.],364,2,15.0
[1 2 3 0 1 1 0 1 1],80.0,228,[ 2.  1.  2.  4.  3.  2.  2.  1.  1.],365,10,18.0
[1 0 1 0 0 0 0 3 1],16.6666666667,228,[ 0.  1.  0.  0.  0.  1.  2.  3.  0.],366,6,7.0
[0 3 0 3 0 0 0 0 1],185.714285714,228,[ 1.  3.  3.  6.  3.  1.  1.  1.  1.],367,7,20.0
[0 4 3 0 2 3 2 0 8],45.4545454545,228,[ 6.  5.  4.  7.  3.  4.  1.  1.  1.],368,22,32.0
[0 0 0 0 0 0 0 3 3],100.0,228,[ 0.  2.  0.  2.  1.  0.  0.  2.  5.],369,6,12.0
[0 3 0 3 0 0 0 0 1],28.5714285714,228,[ 2.  0.  2.  0.  0.  1.  0.  0.  0.],370,7,5.0
[0 2 1 1 0 0 0 0 1],320.0,228,[ 4.  3.  3.  2.  3.  1.  1.  2.  2.],372,5,21.0
[4 1 3 3 3 0 1 0 1],18.75,228,[ 2.  3.  3.  1.  2.  2.  1.  3.  2.],373,16,19.0
[0 1 1 0 1 1 1 2 1],362.5,228,[ 2.  4.  3.  7.  4.  3.  6.  5.  3.],374,8,37.0
[0 0 2 0 0 1 1 1 2],200.0,228,[ 5.  1.  2.  2.  3.  5.  1.  1.  1.],375,7,21.0
[0 0 1 0 1 0 0 0 1],33.3333333333,228,[ 0.  2.  0.  1.  1.  0.  0.  0.  0.],376,3,4.0
[0 1 0 0 0 0 1 0 0],100.0,228,[ 0.  1.  0.  1. -1.  1.  1.  0.  1.],377,2,4.0
[0 1 0 0 1 0 0 0 1],100.0,228,[ 1.  0.  4.  0.  0.  0.  0. -1.  2.],380,3,6.0
[4 3 1 4 2 1 3 2 5],12.0,228,[ 2.  2.  3.  3.  1.  3.  1.  5.  2.],381,25,22.0
[0 0 1 1 2 0 0 0 1],420.0,228,[ 3.  1.  1.  4.  4.  1.  5.  4.  3.],383,5,26.0
[0 0 1 1 2 2 1 1 1],177.777777778,228,[ 2.  1.  1.  2.  3.  2.  7.  3.  4.],384,9,25.0
[2 2 0 1 0 1 0 2 2],80.0,228,[ 1.  1.  3.  3.  2.  1.  3.  2.  2.],385,10,18.0
[0 1 2 1 0 0 0 2 1],85.7142857143,228,[ 1.  1.  1.  1.  2.  1.  1.  3.  2.],386,7,13.0
[1 2 1 3 2 1 1 2 1],92.8571428571,228,[ 2.  1.  2.  1.  3.  3.  2.  8.  5.],387,14,27.0
[1 0 2 0 0 1 0 1 1],16.6666666667,228,[ 2.  0.  0.  0.  2.  0.  1.  2.  0.],388,6,7.0
[4 1 1 1 1 0 0 1 2],54.5454545455,228,[ 0.  1.  0.  1.  1.  1.  1.  0.  0.],389,11,5.0
[0 0 0 0 0 0 1 3 2],400.0,228,[  4.   1.   3.   4.   1.  10.   4.   2.   1.],390,6,30.0
[1 0 0 1 0 0 0 0 0],200.0,228,[ 3.  0.  0.  0.  0.  0.  0.  1.  2.],391,2,6.0
[1 0 3 0 2 1 4 1 2],92.8571428571,228,[ 3.  3.  1.  2.  4.  3.  3.  3.  5.],392,14,27.0
[5 3 7 1 3 1 2 1 1],0.0,228,[ 4.  1.  3.  4.  2.  6.  2.  1.  1.],393,24,24.0
[2 2 1 3 2 0 1 0 2],61.5384615385,228,[ 2.  3.  2.  2.  2.  2.  2.  3.  3.],394,13,21.0
[0 0 0 1 2 1 1 0 3],12.5,228,[ 0.  0.  1.  0.  0.  1.  1.  3.  1.],395,8,7.0
[0 0 0 0 0 1 1 0 1],66.6666666667,228,[ 0.  1.  1. -1.  0.  3.  1.  0.  0.],396,3,5.0
[0 0 1 1 1 1 1],120.0,228,[ 2.  0.  0.  2.  1.  5.  1.],397,5,11.0
[ 0  2  0  2  3  1 -1  0  1],150.0,228,[ 0.  3.  3.  4.  2.  3.  1.  3.  1.],398,8,20.0
[1 3 0 1 3 0 1 2 1],108.333333333,228,[ 3.  3.  3.  3.  5.  1.  1.  3.  3.],399,12,25.0
[0 2 0 3 0 0 1 2 1],77.7777777778,228,[ 2.  3.  2.  2.  1.  2.  2.  1.  1.],400,9,16.0
[1 1 1 0 3 0 1 4 1],50.0,228,[ 1.  1.  4.  2.  1.  2.  3.  2.  2.],401,12,18.0
[1 1 0 0 0 0 0 1 2],220.0,228,[ 2.  3.  2.  1.  1.  1.  1.  2.  3.],402,5,16.0
[0 0 0 0 0 0 0 1 1],0.0,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  0.],403,2,2.0
[1 0 4 0 0 0 0 2 2],133.333333333,228,[ 4.  3.  1.  3.  2.  1.  3.  2.  2.],404,9,21.0
[0 0 0 0 2 3 1 1 3],10.0,228,[ 0.  3.  1.  1.  1.  2.  2.  0.  1.],405,10,11.0
[1 1 1 1 2 1 0 1 1],266.666666667,228,[ 2.  5.  2.  6.  4.  3.  4.  3.  4.],407,9,33.0
[0 0 0 0 1 0 0 1 2],25.0,228,[ 1.  0.  1.  0.  0.  1.  0.  1.  1.],408,4,5.0
[0 0 0 0 0 0 1 0 1],300.0,228,[ 1.  0.  0.  1.  2.  0.  0.  0.  4.],409,2,8.0
[1 2 0 1 1 0 0 0 2],85.7142857143,228,[ 1.  1.  3.  1.  1.  1.  1.  2.  2.],410,7,13.0
[ 2  5  0  2  0  4  0  4 -1],93.75,228,[ 4.  4.  4.  4.  2.  3.  3.  3.  4.],411,16,31.0
[0 0 1 0 0 0 0 0 0],900.0,228,[ 0.  0.  0.  1.  1.  1.  5.  1.  1.],412,1,10.0
[0 1 1 0 1 1 1 2 1],12.5,228,[ 1.  1.  0.  2.  0.  1.  2.  0.  0.],414,8,7.0
[0 3 1 0 1 1 2 1 1],210.0,228,[  1.   1.   2.   3.   4.  11.   4.   2.   3.],415,10,31.0
[-2  0  0  0  0  0  0  1  1],2700.0,228,[ 1.  4.  3.  5.  4.  3.  2.  3.  2.],416,0,27.0
[1 4 0 1 2 1 3 2 1],86.6666666667,228,[ 2.  3.  3.  1.  3.  3.  6.  4.  3.],417,15,28.0
[2 0 0 1 0 0 1 0 0],0.0,228,[ 1.  1.  0.  0.  0.  0.  0.  0.  2.],418,4,4.0
[0 1 0 1 1 2 1 1 1],25.0,228,[ 1.  0.  1.  1.  0.  1.  0.  5.  1.],419,8,10.0
[0 0 3 1 0 0 1 0 1],83.3333333333,228,[ 0.  4.  0.  0.  1.  1.  4.  0.  1.],420,6,11.0
[1 0 2 0 1 2 1 3 0],50.0,228,[ 0.  0.  0.  0.  0.  0.  2.  2.  1.],421,10,5.0
[0 1 1 1 0 0 0 2 1],133.333333333,228,[ 3.  0.  0.  3.  2.  2.  0.  4.  0.],423,6,14.0
[0 0 0 0 0 0 1 1 1],166.666666667,228,[ 1.  0.  0.  1.  1.  0.  1.  3.  1.],424,3,8.0
[2 5 2 1 2 0 0 0 1],53.8461538462,228,[ 3.  4.  2.  3.  2.  3.  1.  1.  1.],426,13,20.0
[0 1 0 0 0 0 1 0 0],150.0,228,[ 1.  1.  1.  0.  0.  0.  0.  1.  1.],427,2,5.0
[0 0 0 1 0 0 2 0 0],33.3333333333,228,[ 0.  1.  0.  0.  0.  1.  0.  2.  0.],428,3,4.0
[1 2 1 0 0 0 2 2 2],30.0,228,[ 3.  3.  0.  1.  1.  0.  2.  1.  2.],429,10,13.0
[0 1 1 1 1 0 1 0 0],60.0,228,[ 1.  0.  1.  0.  0.  1.  3.  2.  0.],430,5,8.0
[0 2 2 1 2 0 1 1 3],83.3333333333,228,[ 2.  3.  4.  1.  2.  1.  2.  2.  5.],431,12,22.0
[0 0 0 1 0 0 1 2 1],60.0,228,[ 0.  2.  0.  2.  0.  1.  2.  1.  0.],432,5,8.0
[2 2 1 1 0 0 0 2 1],66.6666666667,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  2.],433,9,3.0
[0 0 0 0 0 0 0 0 0],200.0,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  1.],435,0,2.0
[1 2 0 0 3 1 4 0 1],33.3333333333,228,[ 2.  0.  0.  4.  0.  1.  0.  1.  0.],436,12,8.0
[0 2 1 0 2 0 1 1 0],0.0,228,[ 1.  0.  0.  0.  0.  1.  0.  2.  3.],437,7,7.0
[0 0 0 0 0 0 1 1 1],166.666666667,228,[ 0.  0.  1.  1.  2.  0.  1.  0.  3.],438,3,8.0
[0 3 3 0 0 0 1 1 1],133.333333333,228,[ 3.  2.  1.  2.  4.  2.  1.  5.  1.],439,9,21.0
[0 0 0 0 0 0 0 0 1],1000.0,228,[ 0.  1.  0.  3.  0.  3.  2.  1.  1.],440,1,11.0
[0 0 2 0 2 1 1 1 1],325.0,228,[ 3.  3.  3.  5.  6.  8.  2.  2.  2.],441,8,34.0
[0 0 0 0 2 2 4 3 0],63.6363636364,228,[ 5.  1.  1.  2.  2.  3.  2.  1.  1.],442,11,18.0
[0 1 2 0 1 1 0 1 1],157.142857143,228,[ 2.  1.  1.  2.  1.  4.  3.  3.  1.],443,7,18.0
[1 3 0 2 1 2 1 0 0],70.0,228,[ 0.  2.  0.  0.  1.  0.  1.  0. -1.],444,10,3.0
[4 3 1 0 0 1 1 1 2],153.846153846,228,[  4.   2.   2.   3.   5.   2.   1.  11.   3.],445,13,33.0
[0 0 1 0 0 2 0 0 1],200.0,228,[ 1.  1.  1.  2.  1.  1.  1.  1.  3.],446,4,12.0
[ 1  0  0  1  1  0  1 -1  2],100.0,228,[ 0.  1.  1.  1.  1.  2.  1.  0.  3.],447,5,10.0
[1 2 1 0 2 0 0 0 2],212.5,228,[ 5.  2.  3.  3.  1.  3.  5.  2.  1.],448,8,25.0
[1 0 2 0 0 0 1 1 1],183.333333333,228,[ 4.  1.  2.  1.  2.  2.  3.  1.  1.],449,6,17.0
[1 1 0 0 2 1 1 0 1],214.285714286,228,[ 1.  2.  2.  4.  4.  4.  2.  2.  1.],450,7,22.0
[0 0 0 1 1 1 0 2 0],180.0,228,[ 1.  2.  1.  1.  1.  2.  1.  3.  2.],451,5,14.0
[0 0 0 0 0 1 0 2 1],450.0,228,[ 6.  3.  5.  2.  1.  2.  1.  1.  1.],452,4,22.0
[2 1 0 1 0 1 0 1 0],16.6666666667,228,[ 1.  0.  0.  0.  0.  1.  1.  2.  0.],453,6,5.0
[3 0 0 2 0 1 2 0 0],12.5,228,[ 0.  0.  1.  1.  1.  3.  3.  0.  0.],454,8,9.0
[0 2 0 1 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  1.  1.  0.  1.],455,3,3.0
[2 1 2 0 0 0 0 0 1],116.666666667,228,[ 2.  1.  1.  3.  1.  1.  0.  0.  4.],457,6,13.0
[1 1 0 1 0 0 0 1 0],50.0,228,[ 1.  1.  0.  1.  0.  1.  0.  1.  1.],458,4,6.0
[2 4 1 4 0 0 0 1 0],108.333333333,228,[ 7.  2.  1.  4.  7.  1.  1.  1.  1.],459,12,25.0
[1 1 0 0 0 1 0 1 2],50.0,228,[ 0.  1.  2.  0.  1.  2.  2.  1.  0.],461,6,9.0
[0 0 0 0 0 0 1 1 1],433.333333333,228,[ 2.  2.  2.  0.  3.  1.  2.  1.  3.],463,3,16.0
[2 0 1 1 2 2 0 0 2],110.0,228,[ 1.  2.  6.  1.  1.  4.  2.  2.  2.],464,10,21.0
[1 0 0 0 0 1 0 0 5],185.714285714,228,[ 2.  1.  1.  1.  3.  3.  3.  2.  4.],465,7,20.0
[0 0 0 0 1 1 0 2 1],380.0,228,[ 0.  2.  2.  1.  2.  3.  5.  5.  4.],466,5,24.0
[0 0 0 1 1 2 1 1 1],171.428571429,228,[ 1.  0.  4.  3.  2.  1.  4.  1.  3.],468,7,19.0
[2 1 3 1 1 1 0 1 3],115.384615385,228,[ 2.  4.  2.  2.  3.  3.  3.  6.  3.],471,13,28.0
[1 0 0 0 2 0 1 1 6],109.090909091,228,[ 3.  1.  3.  3.  2.  2.  5.  3.  1.],472,11,23.0
[2 2 3 1 0 0 1 0 1],20.0,228,[ 0.  1.  0.  0.  1.  0.  1.  1.  4.],473,10,8.0
[0 0 2 0 0 0 0 0 0],50.0,228,[ 0.  0.  0.  0.  0.  2.  0.  1.  0.],474,2,3.0
[0 0 0 0 0 0 1 1 1],733.333333333,228,[ 5.  2.  1.  5.  3.  5.  1.  2.  1.],475,3,25.0
[0 1 1 1 1 0 1 1 2],50.0,228,[ 1.  1.  1.  1.  1.  2.  1.  3.  1.],476,8,12.0
[0 1 0 0 0 0 0 0 1],50.0,228,[ 1.  0.  0.  0.  0.  0.  1.  0.  1.],477,2,3.0
[0 1 1 1 1 1 4 1 1],72.7272727273,228,[ 4.  2.  1.  2.  1.  1.  2.  5.  1.],478,11,19.0
[0 0 0 0 0 0 0 0 0],900.0,228,[ 1.  1.  1.  1.  1.  1.  1.  1.  1.],479,0,9.0
[ 1  0  1 -1  1  1  1  3  1],275.0,228,[ 3.  4.  1.  2.  1.  2.  8.  6.  3.],480,8,30.0
[2 0 0 0 2 1 0 0 1],50.0,228,[ 0.  2.  1.  1.  1.  1.  0.  2.  1.],481,6,9.0
[2 3 0 1 0 1 1 1 1],20.0,228,[ 2.  0.  0.  1.  1.  1.  2.  1.  0.],482,10,8.0
[0 2 1 1 0 0 0 0 1],0.0,228,[ 1.  0.  2.  0.  0.  2.  0.  0.  0.],483,5,5.0
[2 2 0 1 0 0 0 2 3],30.0,228,[ 1.  0.  0.  1.  1.  0.  1.  2.  1.],484,10,7.0
[0 1 0 1 0 3 0 0 5],140.0,228,[ 7.  3.  3.  3.  2.  3.  1.  1.  1.],485,10,24.0
[0 0 0 0 0 0 0 0 0],500.0,228,[ 0.  0.  0.  2.  0.  1.  1.  1.  0.],486,0,5.0
[0 2 1 3 0 0 0 0 0],83.3333333333,228,[ 2.  1.  0.  1.  2.  0.  1.  3.  1.],487,6,11.0
[2 0 0 1 0 0 1 1 2],42.8571428571,228,[ 0.  0.  0.  0.  0.  0.  2.  2.  0.],488,7,4.0
[0 0 0 1 0 0 0 0 0],100.0,228,[ 0.  1. -1.  1.  0.  1.  0.  0.  0.],489,1,2.0
[4 0 1 1 0 0 0 0 0],233.333333333,228,[ 3.  3.  3.  3.  2.  1.  2.  2.  1.],490,6,20.0
[ 0  0  0  0  0  0  2 -1  1],900.0,228,[ 6.  3.  1.  2.  1.  2.  1.  3.  1.],491,2,20.0
[2 4 1 3 1 2 2 1 2],11.1111111111,228,[ 2.  3.  2.  2.  1.  3.  4.  2.  1.],492,18,20.0
[0 1 1 0 0 1 3 1 2],155.555555556,228,[ 1.  4.  3.  3.  3.  1.  2.  3.  3.],494,9,23.0
[0 0 1 0 0 0 0 0 2],66.6666666667,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],495,3,1.0
[0 0 1 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],496,1,1.0
[0 0 0 0 0 0 0 1 1],50.0,228,[ 1.  0.  0.  0.  0.  0.  0.  1.  1.],497,2,3.0
[4 1 0 0 0 1 0 2 3],36.3636363636,228,[ 1.  2.  3.  2.  2.  2.  1.  1.  1.],498,11,15.0
[0 0 0 0 0 0 0 1 1],50.0,228,[ 0.  0.  1.  0.  0.  0.  1.  1.  0.],499,2,3.0
[0 0 0 0 0 0 1 0 0],300.0,228,[ 1.  2.  0.  0.  0.  0.  0.  1.  0.],500,1,4.0
[0 0 0 1 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],501,1,1.0
[0 2 1 4 3 0 0 0 2],133.333333333,228,[ 1.  3.  2.  7.  2.  6.  3.  3.  1.],502,12,28.0
[0 0 4 0 0 0 0 1 0],40.0,228,[ 1.  0.  0.  0.  0.  1.  2.  1.  2.],503,5,7.0
[1 2 0 1 1 0 1 2 1],144.444444444,228,[ 3.  3.  1.  2.  2.  5.  3.  2.  1.],504,9,22.0
[3 0 0 2 1 0 2 1 2],145.454545455,228,[ 2.  3.  3.  2.  3.  3.  7.  3.  1.],505,11,27.0
[0 0 0 1 0 0 0 0 1],50.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],507,2,1.0
[3 0 4 0 2 1 1 1 2],64.2857142857,228,[ 3.  3.  2.  5.  2.  3.  2.  2.  1.],508,14,23.0
[1 0 1 0 1 3 1 1 2],180.0,228,[  1.   3.   4.   1.   2.   3.   2.  10.   2.],509,10,28.0
[1 0 0 0 0 0 0 0 1],0.0,228,[ 1.  0.  0.  0.  0.  1.  0.  0.  0.],510,2,2.0
[2 1 0 1 1 0 1 1 2],22.2222222222,228,[ 0.  0.  0.  0.  2.  1.  1.  2.  1.],511,9,7.0
[ 0  1  0  0  2  1  1  1 -1],420.0,228,[ 1.  3.  4.  1.  3.  6.  3.  2.  3.],512,5,26.0
[0 0 2 0 0 0 0 1 1],25.0,228,[ 0.  0.  1.  1.  2.  0.  0.  1.  0.],513,4,5.0
[0 0 0 0 2 0 0 0 0],300.0,228,[ 0.  2.  0.  0.  0.  1.  0.  2.  3.],514,2,8.0
[2 2 0 0 2 0 0 1 1],125.0,228,[ 2.  2.  1.  1.  4.  2.  2.  2.  2.],515,8,18.0
[2 1 0 0 1 0 1 3 1],77.7777777778,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  0.],516,9,2.0
[ 0  0  0  0  0  5 -1  1  1],16.6666666667,228,[ 0.  0.  0.  0.  0.  0.  3.  2.  2.],517,6,7.0
[0 2 1 0 0 1 0 0 2],183.333333333,228,[ 1.  2.  0.  2.  3.  2.  3.  2.  2.],518,6,17.0
[0 0 0 0 0 0 0 2 1],333.333333333,228,[ 1.  1.  2.  0.  2.  1.  4.  1.  1.],520,3,13.0
[0 0 0 0 0 0 0 0 2],0.0,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  1.],521,2,2.0
[0 1 0 0 1 0 0 0 2],0.0,228,[ 0.  1.  1.  1.  0.  0.  0.  0.  1.],522,4,4.0
[1 2 1 0 1 0 2 1 3],36.3636363636,228,[ 0.  2.  2.  2.  0.  1.  0.  0.  0.],523,11,7.0
[6 1 4 3 1 1 0 0 0],81.25,228,[ 3.  4.  4.  2.  3.  4.  2.  3.  4.],524,16,29.0
[0 0 1 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  0.],526,1,1.0
[0 0 1 0 0 0 0 0 2],200.0,228,[ 1.  1.  2.  1.  1.  0.  2.  0.  1.],527,3,9.0
[-1  2  2  0  0  0  0  0  3],216.666666667,228,[ 3.  2.  0.  1.  4.  3.  2.  3.  1.],528,6,19.0
[1 1 0 1 0 0 0 2 1],66.6666666667,228,[ 1.  0.  3.  1.  0.  1.  2.  1.  1.],529,6,10.0
[1 0 0 0 0 4 1 1 1],162.5,228,[ 3.  4.  3.  3.  3.  2.  1.  1.  1.],530,8,21.0
[0 0 0 0 0 0 0 0 1],200.0,228,[ 0.  0.  1.  0.  0.  0.  1.  0.  1.],531,1,3.0
[0 0 1 0 2 0 0 0 1],125.0,228,[ 1.  0.  3.  3.  0.  0.  2.  0.  0.],532,4,9.0
[0 0 1 0 0 0 0 1 1],233.333333333,228,[ 2.  2.  1.  0.  0.  3.  2.  0.  0.],533,3,10.0
[0 0 0 0 0 0 0 1 0],0.0,228,[ 0.  0.  0.  0.  0.  1.  0.  0.  0.],534,1,1.0
[3 0 5 0 0 0 0 1 4],107.692307692,228,[ 2.  1.  5.  2.  1.  3.  2.  4.  7.],535,13,27.0
[0 2 0 0 0 2 2 1 3],80.0,228,[ 2.  2.  3.  2.  1.  3.  3.  1.  1.],537,10,18.0
[4 1 2 0 0 2 1 0 1],18.1818181818,228,[ 0.  1.  1.  1.  2.  1.  0.  1.  2.],538,11,9.0
[0 0 0 0 0 0 0 0 1],100.0,228,[ 0.  1.  0.  0.  0.  0.  0.  0.  1.],539,1,2.0
[4 4 3 0 0 0 1 3 2],135.294117647,228,[ 7.  4.  5.  4.  5.  7.  3.  3.  2.],540,17,40.0
[-2  0  0  2  1  2  0  0  1],25.0,228,[ 1.  0.  1.  0.  1.  1.  1.  0.  0.],541,4,5.0
[2 0 0 1 0 0 1 2 1],14.2857142857,228,[ 1.  0.  2.  1.  2.  2.  0.  0.  0.],543,7,8.0
[0 2 3 0 0 0 1 1 1],12.5,228,[ 0.  1.  0.  1.  3.  0.  0.  1.  3.],544,8,9.0
[1 0 0 0 0 1 0 1 1],25.0,228,[ 0.  1.  0.  0.  0.  1.  0.  1.  0.],545,4,3.0
[1 3 3 1 0 0 1 1 4],50.0,228,[ 1.  1.  3.  2.  0.  0. -2.  1.  1.],546,14,7.0
[0 0 0 1 2 0 1 2 6],16.6666666667,228,[ 1.  0.  3.  5.  0.  0.  1.  1.  3.],547,12,14.0
[0 0 0 0 0 1 0 0 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],548,1,0.0
[1 1 0 0 0 0 0 0 0],50.0,228,[ 0.  1.  0.  0.  0.  0.  1.  0.  1.],549,2,3.0
[1 0 1 0 1 1 1 1 1],28.5714285714,228,[ 0.  0.  1.  3.  1.  0.  0.  0.  0.],550,7,5.0
[0 0 1 1 0 0 0 1 2],200.0,228,[ 1.  1.  1.  3.  3.  0.  2.  1.  3.],554,5,15.0
[ 0  0  2  2 -1  0  0  1  1],300.0,228,[ 5.  3.  2.  5.  1.  1.  1.  1.  1.],555,5,20.0
[0 0 0 0 0 0 1 0 3],50.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],557,4,2.0
[0 0 1 0 0 0 1 0 1],100.0,228,[ 0.  1.  1.  1.  0.  1.  0.  1.  1.],559,3,6.0
[1 0 2 0 0 0 0 6 0],100.0,228,[ 5.  1.  3.  0.  0.  2.  2.  0.  5.],561,9,18.0
[-1  1  0  3  1  0  0  2  6],125.0,228,[ 4.  5.  2.  3.  2.  4.  4.  3.  0.],562,12,27.0
[3 0 2 3 0 1 0 5 1],46.6666666667,228,[ 2.  5.  2.  1.  2.  5.  2.  2.  1.],564,15,22.0
[0 1 0 0 1 2 0 3 2],22.2222222222,228,[ 0.  1.  0.  1.  1.  1.  1.  1.  1.],567,9,7.0
[1 0 0 1 0 0 0 0 0],50.0,228,[ 0.  0.  0.  0.  0.  2.  0.  1.  0.],568,2,3.0
[2 1 1 1 0 1 3 1 1],136.363636364,228,[ 9.  2.  1.  3.  3.  2.  2.  2.  2.],569,11,26.0
[1 0 1 1 1 1 2 1 1],11.1111111111,228,[ 1.  0.  0.  1.  0.  1.  1.  3.  1.],570,9,8.0
[ 2  0  0  1  0  0 -1  2  2],83.3333333333,228,[ 2.  2.  2.  1.  2.  1.  0.  0.  1.],571,6,11.0
[1 4 2 2 0 1 0 0 2],100.0,228,[ 4.  2.  3.  1.  4.  2.  3.  3.  2.],572,12,24.0
[0 1 0 0 0 0 4 1 1],114.285714286,228,[ 1.  1.  1.  1.  1.  1.  1.  4.  4.],573,7,15.0
[ 0  1 -1  1  0  0  1  1  1],450.0,228,[ 2.  2.  1.  1.  2.  4.  2.  5.  3.],574,4,22.0
[0 0 0 0 0 0 0 0 0],1000.0,228,[ 0.  0.  1.  0.  1.  2.  1.  3.  2.],576,0,10.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  0.],577,0,1.0
[0 0 2 0 3 0 0 1 4],190.0,228,[ 2.  2.  2.  2.  2.  4.  4.  7.  4.],578,10,29.0
[4 4 0 0 0 0 0 2 2],83.3333333333,228,[ 2.  3.  2.  2.  3.  1.  2.  3.  4.],579,12,22.0
[0 0 0 1 0 1 0 0 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],581,2,0.0
[0 1 1 2 1 0 2 2 1],0.0,228,[ 2.  1.  3.  1.  1.  0.  1.  1.  0.],582,10,10.0
[0 0 0 1 0 0 0 2 2],60.0,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  1.],583,5,2.0
[0 2 1 1 0 0 0 0 0],50.0,228,[ 0.  1.  0.  0.  0.  0.  2.  1.  2.],584,4,6.0
[1 0 0 0 0 0 0 0 2],300.0,228,[ 1.  1.  2.  1.  1.  1.  2.  2.  1.],585,3,12.0
[0 2 0 0 0 0 0 1 2],380.0,228,[ 2.  2.  3.  3.  2.  1.  2.  7.  2.],586,5,24.0
[ 0  3  0  0  0  0  1 -1  1],275.0,228,[ 1.  1.  2.  2.  1.  1.  3.  2.  2.],587,4,15.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  0.],588,0,1.0
[0 0 1 2 0 0 0 0 1],100.0,228,[ 0.  0.  0.  0. -2.  1.  0.  0.  1.],589,4,0.0
[0 0 1 0 0 3 2 3 2],63.6363636364,228,[ 4.  2.  2.  2.  1.  2.  2.  2.  1.],590,11,18.0
