Actual,Error,Item_id,Predicted,Store_id
[0 0 0 0 1 0 1 1 1],0.666666666667,228,[ 2.  0.  1.  0.  1.  1.  1.  2.  0.],1173
[2 2 4 2 2 1 0 3 3],3.0,228,[ 3.  3.  6.  4.  6.  6.  9.  5.  2.],1174
[1 1 0 0 0 3 1 2 3],2.11111111111,228,[ 1.  4.  1.  1.  4.  5.  6.  4.  2.],1177
[0 2 0 1 0 0 0 0 0],0.555555555556,228,[ 0.  0.  0.  0.  1.  0.  0.  0.  1.],1179
[0],0.0,228,[ 0.],1180
[5 0 1 1 1 3 1 1 3],1.77777777778,228,[ 2.  3.  1.  1.  3.  2.  4.  4.  2.],1181
[1 3 1 0 2 2 2 0 0],1.11111111111,228,[ 2.  3.  2.  1.  5.  1.  1.  1.  1.],1182
[1 4 0 4 1 1 0 1 2],1.66666666667,228,[ 4.  3.  3.  2.  2.  3.  1.  2.  3.],1183
[1 0 0 0 1 6 3 1 5],2.66666666667,228,[ 4.  4.  3.  4.  4.  3.  3.  2.  2.],1184
[1 0 1 0 0 0 1 3 1],1.66666666667,228,[ 4.  2.  2.  4.  2.  1.  1.  1.  1.],1185
[0 1 0 0 2 1 0 3 4],0.444444444444,228,[ 0.  0.  0.  0.  2.  1.  0.  4.  2.],1186
[1 0 2 1 0 0 0 1 1],0.555555555556,228,[ 1.  0.  1.  0.  0.  1.  1.  0.  1.],1187
[0 1 0 0 1 0 0 0 1],0.444444444444,228,[ 0.  1.  0.  2.  0.  0.  1.  0.  1.],1188
[1 1 0 1 1 0 1 2 2],0.555555555556,228,[ 2.  0.  0.  2.  1.  0.  1.  2.  0.],1189
[1 0 3 2 3 1 1 1 4],1.77777777778,228,[ 4.  3.  1.  2.  2.  4.  2.  2.  2.],1191
[1 0 3 2 0 1 1 1 2],1.22222222222,228,[ 3.  2.  3.  1.  2.  4.  1.  1.  1.],1192
[1 2 2 0 1 1 2 1 1],1.0,228,[ 2.  2.  3.  3.  0.  3.  3.  1.  1.],1193
[2 1 1 0 1 2 0 4 3],0.888888888889,228,[ 2.  2.  2.  2.  1.  2.  2.  3.  2.],1194
[1],1.0,228,[ 0.],1195
[0 0 0 0 0 1 1 1 1],0.666666666667,228,[ 0.  0.  0.  0.  1.  3.  0.  2.  0.],1196
[0 0 2 2 1 0 0 3 3],0.888888888889,228,[ 0.  1.  2.  0.  3.  2.  1.  3.  3.],1197
[0 0 0 1 0 1 0 1 0],0.444444444444,228,[ 0.  0.  0.  0.  0.  1.  0. -1.  1.],1199
[2 1 2 0 2 0 4 1 1],1.77777777778,228,[ 2.  4.  2.  2.  6.  1.  1.  3.  2.],1200
[2 2 0 0 1 0 2 1 1],1.55555555556,228,[ 6.  1.  1.  2.  1.  3.  2.  3.  2.],1201
[3 1 3 2 1 1 2 1 1],1.66666666667,228,[ 2.  4.  1.  4.  5.  3.  1.  1.  1.],1202
[1 2 2 0 1 2 1 1 3],1.11111111111,228,[ 2.  2.  3.  2.  1.  1.  4.  3.  3.],1203
[0 1 2 0 1 0 1 3 1],2.0,228,[ 5.  3.  5.  2.  4.  1.  1.  1.  1.],1204
[1 1 0 0 2 0 1 1 1],1.55555555556,228,[ 3.  1.  2.  1.  1.  1.  5.  4.  1.],1205
[1 1 1 3 1 0 0 2 2],1.22222222222,228,[ 3.  4.  1.  2.  1.  1.  4.  2.  2.],1206
[1 2 0 2 1 1 1 3 1],1.44444444444,228,[ 3.  2.  2.  8.  1.  1.  2.  3.  3.],1207
[0 0 1 0 0 0 0 1 0],0.333333333333,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],1208
[0],0.0,228,[ 0.],1209
[0 3 1 0 0 0 0 0 0],1.33333333333,228,[ 0.  3.  2.  0.  0.  3.  1.  5.  2.],1210
[1 0 1 2 1 1 2 2 2],1.33333333333,228,[ 0. -2.  0.  0.  0.  0.  2.  0.  0.],1211
[1 0 0 0 0 1 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1212
[0 0 0 1 1 0 0 1 2],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],1213
[1 0 0 0 1 0 0 1 1],1.22222222222,228,[ 0.  0.  2.  0.  0.  4.  0.  2.  3.],1214
[0 2 3 1 1 1 2 3 1],1.44444444444,228,[ 0.  2.  2.  0.  3.  4.  4.  0.  0.],1215
[3 1 1 1 2 2 1 4 1],1.55555555556,228,[ 5.  2.  2.  4.  4.  2.  3.  1.  1.],1216
[0 0 1 3 1 1 1 1 1],0.666666666667,228,[ 1.  2.  1.  3.  1.  1.  0.  2.  0.],1217
[-1  0 -1  0  0  0  0  0  1],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],1218
[2 0 3 2 1 0 2 1 1],1.88888888889,228,[ 4.  1.  2.  1.  3.  3.  1.  7.  1.],1220
[0 1 2 1 0 3 2 0 2],1.11111111111,228,[ 1.  2.  1.  0.  0.  0.  3.  1.  1.],1221
[0 4 2 0 0 0 2 3 1],1.88888888889,228,[ 0.  0.  0.  2.  2.  2.  0.  0.  1.],1222
[1 2 1 1 0 0 1 0 0],0.888888888889,228,[ 0.  0.  0.  0.  1.  0.  0.  1.  0.],1223
[1 0 0 2 1 0 2 1 0],1.11111111111,228,[ 2.  2.  1.  3.  1.  1.  1.  3.  1.],1224
[1 2 0 0 1 3 0 3 1],2.33333333333,228,[ 1.  2.  4.  2.  3.  7.  2.  7.  4.],1225
[1 1 1 1 1 2 2 2 3],0.555555555556,228,[ 1.  1.  1.  1.  1.  1.  1.  1.  1.],1226
[0 0 0 0 0 0 1 0 1],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  0.],1227
[1 3 1 1 0 3 1 2 3],2.55555555556,228,[ 5.  5.  5.  6.  5.  3.  2.  4.  3.],1228
[2 4 0 0 1 1 0 0 4],1.33333333333,228,[ 3.  2.  2.  1.  1.  3.  1.  1.  6.],1230
[0 0 0 0 0 0],1.0,228,[ 1.  0.  1.  3.  1.  0.],1231
[0 0 0 0 0 0],1.16666666667,228,[ 1.  1.  1. -1. -3.  0.],1232
[0],0.0,228,[ 0.],1233
[ 1  0  0 -1  1  0  1  3  0],0.888888888889,228,[ 2.  1.  0.  0.  0.  2.  0.  2.  0.],1234
[0],0.0,228,[ 0.],1235
[1 0 0 2 1 0 3 4 4],1.44444444444,228,[ 2.  1.  0.  4.  0.  1.  1.  2.  1.],1237
[0 0 0 0 0 0 0 0 0],0.333333333333,228,[ 0.  0.  2.  0.  0.  1.  0.  0.  0.],1238
[ 2  3  3  1 -1  2  1  2  1],1.55555555556,228,[ 1.  2.  3.  2.  3.  1.  3.  2.  5.],1239
[1 0 1 2 0 1 2 0 1],1.33333333333,228,[ 1.  3.  3.  3.  1.  2.  2.  2.  3.],1240
[1 0 0 0 1 0 1 0 1],0.777777777778,228,[ 0.  0.  0.  0.  2.  1.  0.  0.  4.],1241
[1],1.0,228,[ 0.],1242
[1 0 0 0 0 2 1 1 1],0.444444444444,228,[-1.  0.  0.  0.  0.  1.  1.  1.  2.],1243
[0 1 1 0 3 0 2 1 2],1.0,228,[ 2.  1.  3.  1.  3.  1.  1.  1.  4.],1244
[0 0 1 3 2 0 0 2 1],1.88888888889,228,[ 3.  3.  3.  3.  5.  2.  2.  0.  1.],1246
[0 1 1 1 1 0 0 0 0],0.888888888889,228,[ 1.  0.  1.  2.  3.  1.  1.  1.  0.],1247
[ 2  0  0  1  1  1 -1  1  1],1.55555555556,228,[ 0.  0.  1.  1.  4.  3.  4.  2.  1.],1248
[0 0 0 3 2 0 0 1 2],1.44444444444,228,[ 2.  1.  2.  1.  3.  1.  3.  1.  3.],1250
[2 0 1 1 1 0 0 1 1],1.11111111111,228,[ 5.  3.  2.  2.  1.  1.  1.  1.  1.],1251
[0 0 0 0 0 1 0 1 1],1.88888888889,228,[ 2.  3.  2.  2.  2.  4.  2.  1.  2.],1252
[0 1 0 1 2 1 0 2 4],1.55555555556,228,[ 3.  2.  3.  1.  2.  2.  2.  2.  0.],1253
[5 5 5 2 0 0 0 0 0],2.66666666667,228,[ 2.  6.  3.  2.  1.  6.  3.  5.  3.],1254
[0 1 1 1 1 1 1 1 1],0.444444444444,228,[ 0.  2.  1.  0.  1.  1.  1.  3.  1.],1255
[3 2 1 1 1 1 0 1 3],0.666666666667,228,[ 1.  2.  1.  1.  1.  1.  0.  0.  0.],1256
[0 0 0 1 0 1 1 1 1],0.777777777778,228,[ 0.  0.  1.  0.  2.  1.  2.  0.  0.],1257
[0 0 0 0 0 0 0 0 0],0.222222222222,228,[ 1.  0.  0.  0.  1.  0.  0.  0.  0.],1258
[3 5 0 0 2 1 2 2 1],1.55555555556,228,[ 2.  2.  1.  4.  3.  1.  2.  4.  3.],1261
[1 1 0 0 1 1 1 2 2],0.777777777778,228,[ 0.  3.  1.  2.  1.  1.  0.  2.  2.],1262
[1],1.0,228,[ 0.],1263
[0 0 0 0 0 0 0 0 1],1.0,228,[ 0.  2.  0.  3.  2.  1.  0.  0.  2.],1264
[0],1.0,228,[ 1.],1265
[1 1 2 0 1 0 0 0 6],2.33333333333,228,[ 2.  1.  6.  2.  3.  2.  4.  2.  2.],1266
[1],1.0,228,[ 0.],1267
[2 0 2 2 2 3 4 3 1],1.77777777778,228,[ 2.  2.  4.  7.  4.  4.  3.  3.  4.],1269
[0 0 0 0 0 0 1 1 2],0.666666666667,228,[ 2.  0.  0.  0.  0.  1.  0.  2.  1.],1270
[0 0 1 0 0 0 1 0 0],0.555555555556,228,[ 0.  0.  0.  1.  0.  1.  0.  0.  1.],1271
[1 1 1 1 1 0 1 1 1],0.555555555556,228,[ 0.  1.  0.  0.  0.  1.  1.  1.  1.],1272
[0 0 0 0 0 0 0 0 0],0.333333333333,228,[ 1.  0.  0.  0.  0.  1.  0.  0.  1.],1274
[2 0 0 1 0 0 3 1 1],0.777777777778,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],1275
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1276
[2 1 3 0 0 1 1 3 1],1.33333333333,228,[ 4.  1.  3.  2.  3.  2.  3.  1.  1.],1277
[0],0.0,228,[ 0.],1278
[0],0.0,228,[ 0.],1279
[0 0 1],0.333333333333,228,[ 0.  0.  0.],1280
[1 2 1 0 1 0 0 0 1],1.33333333333,228,[ 0.  1.  0.  1.  0.  1.  0.  5.  0.],1281
[0 0 1 0 0 2 1 1 2],0.555555555556,228,[ 0.  1.  1.  0.  1.  1.  2.  1.  1.],1282
[1 1 1 0 0 5 3 4 0],1.44444444444,228,[ 1.  3.  1.  1.  1.  4.  3.  4.  8.],1283
[2],2.0,228,[ 0.],1284
[0 0 0 1],0.75,228,[ 1. -1.  0.  0.],1285
[0 6 0 1 3 1 3 1 2],1.77777777778,228,[ 3.  0.  0.  1.  1.  0.  1.  1.  0.],1286
[0 3 0 1 0 0 0 0 1],2.77777777778,228,[ 2.  1.  1.  1.  2.  4.  2.  7.  6.],1287
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1288
[2 0 0 1 0 1 2 1 2],2.22222222222,228,[ 3.  5.  2.  4.  1.  7.  2.  2.  1.],1289
[9],9.0,228,[ 0.],1290
[1 0 1 2 0 1 2 1 1],2.22222222222,228,[ 3.  3.  5.  2.  2.  5.  2.  4.  3.],1292
[1 1 2 2 1 1 1 0 3],1.77777777778,228,[ 5.  4.  2.  1.  1.  2.  4.  3.  2.],1293
[1 2 0 0 0 1 1 5 1],1.55555555556,228,[ 4.  3.  4.  3.  1.  2.  2.  5.  1.],1294
[0 7 1 1 2 0 1 1 1],1.88888888889,228,[ 2.  1.  0.  1.  0.  5.  2.  1.  1.],1296
[0 1 0 0 1 1 1 1 5],0.888888888889,228,[ 0.  2.  1.  0.  0.  1.  1.  1.  0.],1297
[2 0 0 0 0 0 0 0 1],0.444444444444,228,[ 0.  0.  0.  0.  1.  0.  1.  0.  1.],1298
[ 0  7  4  0 -1  4  3  1  3],2.0,228,[ 3.  3.  4.  3.  2.  4.  1.  3.  2.],1299
[0],0.0,228,[ 0.],1300
[0 1 1 1 2 1 1 2 0],1.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],1301
[2 0 5 1 1 1 2 2 0],2.33333333333,228,[ 4.  6.  3.  2.  4.  6.  2.  2.  2.],1302
[0 3 1 0 2 3 2 0 1],0.888888888889,228,[ 2.  2.  1.  1.  4.  3.  2.  2.  1.],1303
[0 2 1 0 2 0 1 1 0],1.77777777778,228,[ 4.  1.  2.  4.  1.  1.  1.  1.  4.],1304
[0 0 0 1],2.25,228,[ 1.  2.  6.  1.],1305
[5 1 6 2 2 6 3 3 2],2.11111111111,228,[ 4.  3.  4.  4.  3.  5.  5.  6.  7.],1307
[ 0  0  0  0  0  0  0  1 -1],0.444444444444,228,[ 0.  0.  1.  0.  0.  0.  1.  0.  0.],1308
[0 0 0 0 0 0 0 1 0],0.444444444444,228,[ 1.  1.  0.  1.  0.  0.  0.  0.  0.],1309
[0 0 0 0 1 0 0 1 1],1.0,228,[ 2.  1.  0.  2.  1.  0.  1.  2.  3.],1312
[0 0 0 0 1 0 0 0 1],0.555555555556,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  4.],1313
[0 1 0 0 0 0 0 1 1],1.0,228,[ 1.  3.  0.  0.  0.  2.  2.  3.  1.],1314
[0 3 2 0 1 1 1 1 3],1.22222222222,228,[ 1.  5.  4.  2.  1.  2.  1.  4.  3.],1316
[1 0 0 0 0 1 1 1 2],0.666666666667,228,[ 1.  0.  0.  0.  1.  0.  0.  0.  0.],1317
[0 0 3 0 1 2 2 2 1],1.44444444444,228,[ 1.  1.  1.  2.  1.  1.  5.  3.  3.],1318
[0 0 1 1 2 0 0 1 2],0.555555555556,228,[ 0.  0.  0.  0.  1.  0.  1.  1.  1.],1319
[0 0 0 0 0 0 2 1 1],0.555555555556,228,[ 1.  0.  1.  2.  0.  0.  1.  1.  1.],1320
[4 2 2 3 3 7 2 0 0],2.22222222222,228,[ 2.  3.  1.  3.  2.  1.  3.  2.  6.],1321
[0 0 1 1 0 1 1 0 0],0.444444444444,228,[ 0.  0.  0.  1.  1.  1.  0.  1.  0.],1323
[1 1 0 0 0 0 0 1 2],1.22222222222,228,[ 0.  0.  0.  0.  1.  4.  1.  2.  0.],1324
[1 1 0 3 0 2 1 4 3],1.22222222222,228,[ 2.  0.  2.  2.  0.  1.  2.  3.  0.],1325
[ 1  0  2  0  0  0  0 -1  1],0.444444444444,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],1326
[4 1 0 0 0 0 1 3 1],1.88888888889,228,[ 0.  2.  1.  3.  2.  4.  2.  3.  2.],1327
[4 0 1 1 1 1 1 3 4],1.77777777778,228,[ 0.  2.  0.  1.  2.  1.  0.  0.  0.],1328
[1 0 0 0 0 0 0 0 1],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  1.],1331
[0 0 2 0 1 0 0 0 1],1.0,228,[ 0.  0.  0.  2.  2.  1.  2.  0.  0.],1332
[0 0 0 0 0 1 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  1.  0.  0.  0.  0.],1333
[1 0 1 0 0 0 0 0 1],0.666666666667,228,[ 0.  0.  0.  0.  1.  1.  0.  1.  0.],1334
[1 0 0 0 0 0 0 0 0],0.666666666667,228,[ 0.  0.  1.  0.  1.  2.  0.  1.  0.],1336
[0 1 0 1 0 0 1 1 1],1.33333333333,228,[ 2.  1.  2.  2.  1.  2.  2.  2.  3.],1338
[2 1 1 1 0 0 0 1 0],0.555555555556,228,[ 0.  0.  1.  0.  0.  0.  0.  1.  1.],1339
[1],1.0,228,[ 0.],1340
[1 0 0 0 1 0 0 0 2],1.44444444444,228,[ 1.  1.  5.  2.  2.  1.  1.  1.  3.],1341
[1 0 2 0 0 0 0 0 1],1.55555555556,228,[ 1.  1.  2.  1.  4.  2.  3.  2.  2.],1342
[2 0 0 1 1 0 1 2 1],1.0,228,[ 1.  0.  3.  0.  2.  1.  2.  1.  1.],1343
[1 2 1 2 0 1 1 2 4],1.33333333333,228,[ 0.  0.  0.  2.  2.  1.  1.  0.  0.],1344
[0 1 0 0 0 1 1 2 2],1.44444444444,228,[ 1.  1.  1.  1.  1.  4.  6.  1.  2.],1345
[0 0 1 1 0 0 1 1 3],1.33333333333,228,[ 0.  1.  0.  0.  3.  1.  2.  0.  0.],1346
[-2  2  0  1  4  1  1  3  1],2.33333333333,228,[ 2.  2.  3.  2.  3.  6.  5.  3.  4.],1347
[1],1.0,228,[ 0.],1348
[3 0 2 1 0 1 2 2 1],2.55555555556,228,[ 7.  3.  6.  3.  3.  3.  5.  4.  1.],1349
[0 0 1 0 0 1 0 0 1],0.222222222222,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  2.],1350
[0 0 2 0 0 1 2 1 1],0.333333333333,228,[ 0.  1.  2.  1.  0.  0.  2.  1.  1.],1351
[0 0 1 0 0 0 1 1 1],2.0,228,[ 1.  2.  3.  3.  2.  3.  2.  2.  4.],1352
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],1353
[1],1.0,228,[ 0.],1354
[0 3 2 1 1 0 2 1 1],1.22222222222,228,[ 1.  0.  1.  0.  1.  1.  0.  0.  0.],1355
[1 0 3 1 2 1 1 1 3],2.33333333333,228,[ 6.  4.  2.  3.  1.  1.  3.  5.  1.],1357
[1 3 1 1 3 2 4 2 0],2.22222222222,228,[ 8.  4.  4.  4.  2.  3.  2.  2.  2.],1358
[2 2 2 1 4 2 1 5 5],1.44444444444,228,[ 1.  3.  1.  3.  5.  3.  4.  3.  4.],1359
[0 1 0 0 0 0 1 2 1],1.44444444444,228,[ 3.  0.  2.  2.  1.  3.  2.  2.  1.],1360
[2 0 3 2 1 1 2 1 1],2.22222222222,228,[ 1.  4.  2.  1.  4.  6.  5.  2.  2.],1361
[0 0 0 0 0 0 0 0 0],0.777777777778,228,[ 0.  0.  2.  0.  3.  0.  1.  0.  1.],1362
[0],0.0,228,[ 0.],1363
[0 1 2 0 0 0 0 1 1],0.888888888889,228,[ 0.  0.  0.  0.  1.  1.  1.  0.  0.],1364
[0 0 1 6 3 5 1 2 0],2.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1366
[2 0 1 0 0 0 0 0 1],0.444444444444,228,[ 0.  0.  0.  0.  1.  0.  0.  0.  1.],1367
[0 0 0 1 1 1 2 3 3],1.44444444444,228,[ 1.  1.  3.  1.  4.  2.  5.  4.  3.],1368
[0 1 0 0 0 0 0 1 0],0.444444444444,228,[ 2.  1.  1.  0.  0.  0.  0.  0.  0.],1369
[0 0 0 0 0 0 1 0 0],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1370
[1 0 0 1 0 1 0 1 1],1.22222222222,228,[ 4.  0.  0.  0.  2.  0.  1.  0.  3.],1371
[0 0 0 0 0 0 0 0 1],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],1372
[0 3 2 0 4 0 0 0 0],2.33333333333,228,[ 4.  2.  1.  4.  3.  3.  3.  1.  3.],1373
[2 5 2 0 1 0 1 1 1],2.33333333333,228,[ 2.  2.  5.  1.  3.  5.  4.  4.  0.],1374
[2 1 0 1 1 0 3 1 2],2.44444444444,228,[ 2.  2.  3.  2.  8.  8.  4.  1.  1.],1376
[2 0 0 0 1 1 1 2 1],2.44444444444,228,[ 3.  5.  4.  3.  3.  3.  5.  3.  1.],1377
[1 2 1 1 0 1 0 0 1],0.444444444444,228,[ 0.  2.  1.  0.  0.  0.  0.  0.  0.],1378
[3 0 1 0 1 6 3 1 1],2.22222222222,228,[ 1.  5.  3.  2.  3.  2.  2.  3.  1.],1379
[0 0 1 0 0 0 0 0 0],0.777777777778,228,[ 1.  1.  0.  0.  0.  0.  2.  1.  1.],1380
[1],1.0,228,[ 0.],1381
[0],0.0,228,[ 0.],1382
[0 0 0 0 0 0 0 0 1],0.333333333333,228,[ 1.  0.  0.  0.  0.  0.  1.  1.  1.],1383
[2 3 2 1 2 7 6 4 3],1.55555555556,228,[ 4.  3.  2.  4.  2.  2.  6.  2.  1.],1384
[1],1.0,228,[ 0.],1385
[0 1 1 0 0 1 1 1 1],0.777777777778,228,[ 2.  0.  1.  0.  0.  0.  0.  0.  0.],1386
[2 2 1 0 0 0 2 1 1],0.777777777778,228,[ 2.  0.  0.  0.  1. -1.  0.  1.  1.],1387
[1 0 0 3 0 0 0 2 3],1.66666666667,228,[ 1.  2.  2.  3.  1.  2.  3.  5.  1.],1388
[0 0 0 0 1 0 0 0 2],1.77777777778,228,[ 0.  1.  0.  0.  0.  5.  2.  6.  3.],1389
[0 1 0 0 1 0 0 0 2],0.555555555556,228,[ 0.  0.  0.  0.  1.  0.  2.  0.  0.],1390
[1 0 1 4 3 1 1 3 1],0.666666666667,228,[ 1.  3.  1.  3.  3.  1.  1.  1.  1.],1393
[1 0 1 2 2 2 3 2 1],2.11111111111,228,[ 8.  3.  3.  4.  4.  2.  1.  1.  1.],1394
[0 0 0 0 0 0 0 0 1],0.555555555556,228,[ 0.  0.  0.  0.  0.  4.  0.  0.  0.],1395
[0 1 2 1 0 0 0 0 0],0.777777777778,228,[ 1.  1.  2.  1.  2.  1.  1.  1.  1.],1396
[0 1 0 0 0 0 0 0 2],0.222222222222,228,[ 1.  1.  0.  0.  0.  0.  1.  0.  2.],1397
[ 0  0  0  2  3 -1  2  0  1],1.44444444444,228,[ 2.  2.  0.  1.  1.  0.  1.  3.  2.],1398
[1 0 0 1 0 2 0 1 0],0.666666666667,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],1399
[2 2 0 2 1 2 4 0 1],1.44444444444,228,[ 4.  3.  2.  1.  3.  5.  3.  1.  1.],1400
[3 1 0 0 0 0 0 0 0],2.44444444444,228,[ 4.  3.  4.  3.  3.  3.  4.  1.  1.],1401
[0 1 2 0 0 0 1 0 2],0.888888888889,228,[ 0.  0.  0.  0.  1.  0.  2.  1.  0.],1402
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 0.  0.  0.  0.  0.  1.  0.  0.  0.],1403
[0 0 2 2 1 0 2 1 1],0.666666666667,228,[ 1.  1.  1.  1.  1.  1.  1.  1.  1.],1404
[0],0.0,228,[ 0.],1405
[2 0 0 1 3 1 1 2 0],1.0,228,[ 3.  1.  0.  3.  2.  0.  0.  0.  0.],1406
[2 2 0 1 3 0 0 2 1],1.0,228,[ 2.  2.  3.  1.  2.  1.  2.  1.  2.],1407
[1 1 0 0 1 0 1 0 1],0.777777777778,228,[ 0.  0.  0.  0.  1.  0.  0.  0.  5.],1408
[1 2 3 1 0 1 1 1 1],0.666666666667,228,[ 0.  0.  1.  1.  0.  0.  1.  1.  1.],1409
[1 3 1 2 0 1 0 4 1],2.22222222222,228,[ 5.  5.  4.  5.  4.  1.  1.  1.  1.],1410
[0 1 0 2 0 0 2 3 1],1.88888888889,228,[ 6.  3.  3.  1.  1.  2.  3.  4.  1.],1411
[0 2 0 0 1 0 0 2 1],0.444444444444,228,[ 0.  0.  0.  1.  1.  0.  1.  2.  1.],1412
[0 0 0 1 0 2 0 1 1],1.0,228,[ 0.  1.  1.  0.  1.  2.  2.  2.  3.],1414
[1 0 0 1 1 0 0 0 0],0.333333333333,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  0.],1415
[0 0 1 0 1 1 0 0 3],2.0,228,[ 4.  3.  2.  2.  1.  3.  4.  1.  2.],1416
[ 0  0  0  0  0  0  0  0 11],1.22222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],1417
[1],1.0,228,[ 0.],1418
[1 0 0 0 0 0 0 1 0],0.666666666667,228,[ 1.  0.  1.  0.  0.  1.  2.  0.  1.],1419
[0],0.0,228,[ 0.],1420
[0 0 0 0 0 1 0 0 0],0.444444444444,228,[ 1.  0.  0.  1.  0.  1.  1.  0.  1.],1421
[0 0 1 0 0 0 0 0 0],1.22222222222,228,[ 2.  0.  0.  1.  1.  1.  3.  1.  1.],1422
[1 3 4 0 2 0 0 2 2],1.22222222222,228,[ 2.  3.  5.  2.  3.  1.  4.  1.  2.],1423
[4 1 1 1 0 1 0 2 1],1.55555555556,228,[ 5.  2.  3.  2.  2.  2.  5.  1.  1.],1424
[12],12.0,228,[ 0.],1425
[0],0.0,228,[ 0.],1426
[ 0  4  3  1  2  1  0 -1  1],1.44444444444,228,[ 1.  1.  1.  1.  2.  2.  3.  2.  1.],1427
[0 0 0 0 2 0 1 1 1],0.444444444444,228,[ 1.  0.  0.  0.  0.  0.  1.  1.  0.],1428
[1 0 0 1 0 1 1 1 1],0.666666666667,228,[ 0.  1.  1.  2.  1.  1.  1.  1.  0.],1429
[0],0.0,228,[ 0.],1430
[2],2.0,228,[ 0.],1431
[0 0 0 2 2 0 0 4 1],0.888888888889,228,[ 1.  1.  1.  2.  2.  0.  0.  0.  0.],1432
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  0.],1433
[1 5 0 0 2 0 2 1 1],1.33333333333,228,[ 1.  3.  0.  0.  0.  1.  4.  2.  5.],1434
[0 0 2 0 3 1 1 1 1],1.11111111111,228,[ 0.  0.  0.  1.  6.  3.  1.  3.  1.],1435
[0],0.0,228,[ 0.],1437
[3 0 0 0 0 1 0 1 1],2.44444444444,228,[ 4.  2.  5.  7.  2.  2.  4.  1.  1.],1438
[1 0 1 2 2 0 3 0 0],1.44444444444,228,[ 6.  1.  2.  1.  2.  1.  2.  1.  2.],1439
[0 1 0 2 0 1 1 2 3],2.22222222222,228,[ 1.  3.  2.  7.  5.  1.  4.  2.  1.],1441
[0 0 0 1 0 2 1 0 0],0.555555555556,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],1442
[0],1.0,228,[ 1.],1443
[1 1 2 0 3 0 0 0 0],1.22222222222,228,[ 0.  0.  0.  2.  0.  0.  1.  1.  0.],1444
[1 0 0 1 0 0 0 0 2],0.777777777778,228,[ 3.  0.  1.  0.  0.  0.  1.  1.  1.],1445
[1],1.0,228,[ 0.],1446
[ 0  2 -2  0  2],1.2,228,[ 0.  1.  0.  1.  0.],1447
[2 0 0 1 2 0 0 3 1],0.888888888889,228,[ 1.  0.  2.  1.  1.  0.  2.  4.  0.],1448
[0 0 0 1 0 0 0 1 1],0.666666666667,228,[ 0.  0.  0.  0.  2.  0.  1.  3.  1.],1449
[0 0 0 0 0 0 0 0 0],0.555555555556,228,[ 3.  0.  1.  0.  0.  0.  0.  0.  1.],1450
[0 0 0 0 0 0 1 1 1],0.555555555556,228,[ 0.  0.  0.  2.  0.  0.  0.  0.  0.],1451
[0 0 0 0 0 2 2 0 4],1.44444444444,228,[ 1.  0.  3.  0.  0.  0.  0.  2.  1.],1452
[0 1 2 1 1 1 0 0 0],1.55555555556,228,[ 1.  4.  2.  2.  3.  1.  3.  3.  1.],1456
[0 0 0 0 0 0 0 0 0],0.666666666667,228,[ 1.  0.  0.  0.  4.  0.  0.  0.  1.],1457
[0 3 2 0 1 2 1 1 2],2.33333333333,228,[ 9.  3.  3.  3.  4.  3.  3.  2.  1.],1458
[0 0 0 0 0 0 1 0 0],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],1459
[5 1 0 1 1 3 2 2 0],2.0,228,[ 3.  1.  7.  2.  2.  5.  5.  2.  2.],1460
[1 2 2 1 0 1 1 0 0],0.666666666667,228,[ 1.  1.  2.  0.  0.  1.  0.  3.  0.],1461
